Lat [deg],Lon [deg],Alt Ellips [m]
42.14825619,-80.0084868,177.5748
42.14825427,-80.0084927,177.5807
42.14825245,-80.00849862,177.5749
42.14825064,-80.00850459,177.5719
42.14824878,-80.00851058,177.5741
42.14824688,-80.00851651,177.5665
42.14824506,-80.00852248,177.5571
42.14824316,-80.00852843,177.5685
42.14824128,-80.00853429,177.5684
42.14823947,-80.00854029,177.5676
42.14823757,-80.0085462,177.5695
42.14823579,-80.00855221,177.5686
42.14823393,-80.00855818,177.553
42.14823209,-80.00856417,177.5518
42.1482304,-80.00857024,177.5545
42.14822844,-80.00857609,177.5635
42.14822651,-80.00858187,177.5862
42.1482246,-80.00858795,177.5742
42.14822277,-80.00859389,177.5734
42.14822111,-80.00859998,177.5599
42.14821926,-80.00860594,177.5599
42.1482174,-80.00861199,177.5453
42.14821556,-80.00861798,177.539
42.14821384,-80.00862391,177.5648
42.14821194,-80.00862978,177.5717
42.14821016,-80.00863588,177.5532
42.14820839,-80.00864185,177.555
42.14820664,-80.00864798,177.5322
42.14820478,-80.00865391,177.5452
42.14820294,-80.00865976,177.5516
42.1482011,-80.00866578,177.5437
42.14819933,-80.00867186,177.5375
42.1481975,-80.00867784,177.5451
42.14819568,-80.0086838,177.5405
42.14819383,-80.00868977,177.5435
42.14819209,-80.00869579,177.5347
42.1481902,-80.00870169,177.5372
42.14818846,-80.00870775,177.5358
42.14818648,-80.00871365,177.5404
42.14818462,-80.00871965,177.5401
42.14818299,-80.00872576,177.5356
42.14818111,-80.00873169,177.5361
42.14817941,-80.00873769,177.5325
42.14817745,-80.00874373,177.5292
42.14817568,-80.00874975,177.5395
42.1481739,-80.0087558,177.5242
42.14817206,-80.00876166,177.5546
42.14817033,-80.00876774,177.5379
42.14816855,-80.00877377,177.5479
42.14816686,-80.00877993,177.5328
42.14816494,-80.00878591,177.5352
42.14816323,-80.00879188,177.5401
42.14816142,-80.00879795,177.5365
42.14815967,-80.00880395,177.5443
42.14815785,-80.00881003,177.5283
42.14815604,-80.00881597,177.5434
42.14815423,-80.00882199,177.54
42.14815246,-80.00882804,177.544
42.14815067,-80.00883405,177.5353
42.14814878,-80.00884001,177.5396
42.14814701,-80.00884597,177.5493
42.1481452,-80.008852,177.5377
42.14814338,-80.008858,177.5554
42.14814156,-80.00886398,177.5406
42.14813973,-80.00887001,177.5396
42.14813799,-80.00887608,177.5426
42.14813619,-80.00888205,177.5449
42.14813441,-80.00888813,177.5355
42.14813267,-80.00889411,177.5339
42.1481309,-80.00890014,177.5358
42.14812915,-80.0089062,177.5383
42.14812745,-80.00891224,177.5388
42.14812573,-80.00891824,177.527
42.14812407,-80.00892436,177.5259
42.1481223,-80.00893042,177.5173
42.14812044,-80.00893647,177.5259
42.14811874,-80.00894251,177.5299
42.14811701,-80.00894855,177.525
42.14811524,-80.00895461,177.5203
42.1481135,-80.00896068,177.525
42.14811172,-80.00896668,177.5188
42.14810993,-80.00897271,177.5272
42.14810815,-80.00897873,177.5203
42.14810638,-80.00898481,177.5288
42.14810448,-80.00899081,177.526
42.14810271,-80.00899683,177.523
42.14810099,-80.00900295,177.5307
42.14809918,-80.00900894,177.5266
42.14809734,-80.00901496,177.5272
42.14809568,-80.00902098,177.5267
42.14809404,-80.00902701,177.5405
42.14809218,-80.00903308,177.5354
42.14809047,-80.00903912,177.5386
42.1480887,-80.00904519,177.5344
42.14808705,-80.00905129,177.5405
42.14808525,-80.00905737,177.5384
42.14808353,-80.00906343,177.5283
42.14808188,-80.00906949,177.5281
42.14808018,-80.00907553,177.5255
42.1480784,-80.00908159,177.5222
42.1480766,-80.0090877,177.5244
42.14807492,-80.00909377,177.526
42.14807324,-80.00909984,177.5277
42.14807145,-80.00910586,177.5205
42.1480697,-80.00911199,177.5231
42.14806792,-80.00911803,177.523
42.14806614,-80.00912406,177.522
42.14806438,-80.00913011,177.5297
42.14806255,-80.00913618,177.519
42.14806088,-80.00914225,177.5387
42.14805914,-80.00914829,177.5344
42.14805737,-80.00915439,177.5308
42.14805565,-80.00916044,177.5322
42.1480538,-80.0091665,177.5296
42.14805212,-80.00917256,177.5393
42.14805036,-80.00917868,177.5376
42.14804864,-80.00918477,177.5355
42.14804687,-80.00919085,177.5225
42.1480452,-80.00919689,177.536
42.14804347,-80.009203,177.5383
42.14804175,-80.00920908,177.5318
42.14804012,-80.00921518,177.5297
42.14803834,-80.00922129,177.5316
42.14803669,-80.0092274,177.5221
42.148035,-80.00923346,177.5197
42.14803324,-80.00923958,177.5213
42.14803152,-80.00924567,177.5297
42.14802976,-80.00925176,177.5249
42.14802802,-80.00925788,177.5278
42.14802627,-80.00926391,177.5301
42.1480245,-80.00927,177.5269
42.14802277,-80.0092761,177.5222
42.148021,-80.00928215,177.5275
42.14801931,-80.00928828,177.5287
42.14801762,-80.0092944,177.5317
42.14801585,-80.00930051,177.5277
42.14801414,-80.00930655,177.5251
42.14801247,-80.00931267,177.5388
42.14801068,-80.00931877,177.5282
42.14800901,-80.0093249,177.5274
42.14800728,-80.00933097,177.5297
42.14800555,-80.0093371,177.5249
42.14800383,-80.00934321,177.527
42.14800206,-80.00934932,177.5235
42.14800033,-80.00935542,177.5139
42.14799868,-80.00936156,177.521
42.147997,-80.00936771,177.5304
42.14799525,-80.00937383,177.5286
42.1479936,-80.00937993,177.5293
42.14799183,-80.00938604,177.5218
42.14799018,-80.00939216,177.5211
42.14798848,-80.00939833,177.5273
42.14798675,-80.00940442,177.5297
42.14798496,-80.00941059,177.5277
42.1479833,-80.00941669,177.5217
42.14798162,-80.00942287,177.5233
42.14797989,-80.00942895,177.5242
42.14797818,-80.0094351,177.5211
42.14797647,-80.00944127,177.5245
42.14797478,-80.00944738,177.5209
42.14797306,-80.00945354,177.5244
42.14797133,-80.00945967,177.5209
42.1479696,-80.00946583,177.5226
42.14796793,-80.00947198,177.5221
42.14796629,-80.00947813,177.5225
42.14796462,-80.00948429,177.5267
42.14796285,-80.00949044,177.5259
42.14796122,-80.00949665,177.5299
42.1479595,-80.0095028,177.5352
42.14795784,-80.00950897,177.5341
42.14795611,-80.00951511,177.5295
42.14795434,-80.00952124,177.5207
42.14795263,-80.00952745,177.5238
42.14795108,-80.00953362,177.5307
42.1479493,-80.0095398,177.5204
42.14794755,-80.00954599,177.517
42.14794584,-80.00955218,177.526
42.14794417,-80.0095583,177.5245
42.14794241,-80.00956448,177.522
42.14794077,-80.00957066,177.5243
42.14793902,-80.00957688,177.513
42.1479374,-80.00958302,177.5238
42.14793572,-80.0095892,177.5247
42.14793404,-80.00959545,177.5195
42.14793235,-80.0096016,177.5162
42.14793071,-80.00960782,177.5211
42.14792903,-80.00961401,177.5171
42.14792736,-80.00962019,177.5131
42.14792568,-80.0096264,177.5089
42.14792398,-80.0096326,177.5117
42.14792226,-80.0096388,177.5119
42.14792056,-80.009645,177.5084
42.14791883,-80.00965118,177.4994
42.14791711,-80.00965738,177.5036
42.14791543,-80.00966368,177.506
42.14791379,-80.00966988,177.5127
42.14791199,-80.00967603,177.502
42.14791026,-80.0096822,177.5004
42.14790855,-80.00968849,177.505
42.14790683,-80.00969476,177.5088
42.14790512,-80.00970096,177.4923
42.14790334,-80.00970712,177.4988
42.14790163,-80.00971334,177.5002
42.14789996,-80.00971961,177.4998
42.14789826,-80.00972586,177.4955
42.14789653,-80.00973216,177.5013
42.14789485,-80.00973831,177.5
42.14789319,-80.00974463,177.4967
42.14789154,-80.00975087,177.4963
42.14788983,-80.00975715,177.4947
42.14788818,-80.00976343,177.5078
42.14788654,-80.00976972,177.4939
42.14788483,-80.00977605,177.4925
42.14788318,-80.00978233,177.5042
42.1478815,-80.00978862,177.4941
42.14787978,-80.00979482,177.4874
42.14787811,-80.0098011,177.49
42.14787641,-80.00980737,177.4939
42.14787467,-80.00981364,177.4863
42.14787297,-80.00981993,177.4943
42.14787126,-80.00982616,177.4859
42.14786955,-80.00983246,177.4907
42.14786786,-80.00983872,177.4798
42.1478662,-80.00984503,177.4839
42.14786451,-80.00985135,177.4935
42.14786284,-80.00985761,177.4864
42.14786117,-80.0098639,177.4821
42.14785946,-80.00987024,177.4784
42.14785779,-80.00987657,177.4799
42.1478561,-80.00988285,177.4777
42.14785441,-80.00988919,177.4748
42.14785271,-80.00989552,177.4751
42.14785102,-80.00990183,177.4726
42.14784929,-80.00990818,177.4697
42.14784759,-80.00991447,177.4584
42.14784589,-80.00992081,177.4569
42.14784415,-80.00992716,177.4628
42.14784244,-80.00993347,177.4629
42.14784071,-80.00993984,177.4586
42.14783895,-80.00994618,177.4589
42.14783725,-80.00995248,177.4543
42.1478355,-80.00995882,177.4463
42.14783373,-80.00996514,177.4506
42.14783202,-80.0099715,177.4489
42.14783033,-80.00997786,177.4428
42.14782864,-80.00998419,177.4431
42.14782696,-80.00999053,177.4424
42.14782526,-80.00999687,177.4418
42.14782356,-80.01000317,177.4396
42.14782184,-80.01000948,177.4476
42.14782018,-80.01001582,177.443
42.14781853,-80.01002216,177.4351
42.1478169,-80.01002848,177.4231
42.1478152,-80.01003486,177.4296
42.1478135,-80.01004116,177.4267
42.14781182,-80.01004752,177.4191
42.14781012,-80.01005386,177.4145
42.1478084,-80.01006016,177.4174
42.1478067,-80.01006647,177.412
42.14780495,-80.01007279,177.3985
42.14780324,-80.01007919,177.3978
42.14780154,-80.01008552,177.3946
42.14779979,-80.01009184,177.3952
42.14779805,-80.01009816,177.3899
42.14779633,-80.01010454,177.3817
42.14779464,-80.01011093,177.3824
42.14779298,-80.01011729,177.3846
42.14779131,-80.01012365,177.3801
42.14778965,-80.01012997,177.3739
42.14778802,-80.01013631,177.3746
42.14778634,-80.01014267,177.3748
42.14778464,-80.01014904,177.3742
42.14778298,-80.01015534,177.3674
42.14778128,-80.01016164,177.366
42.1477796,-80.01016801,177.3643
42.14777787,-80.01017436,177.3658
42.14777614,-80.01018065,177.3656
42.14777445,-80.01018697,177.3606
42.14777274,-80.01019326,177.3609
42.147771,-80.01019963,177.3604
42.14776924,-80.01020591,177.3611
42.14776747,-80.01021216,177.3618
42.14776576,-80.01021848,177.36
42.14776399,-80.01022479,177.3503
42.14776228,-80.01023111,177.3526
42.14776054,-80.0102374,177.3485
42.14775881,-80.01024373,177.3526
42.14775715,-80.01025005,177.3513
42.14775547,-80.01025636,177.3456
42.14775381,-80.01026269,177.3511
42.14775216,-80.01026907,177.348
42.14775046,-80.0102754,177.351
42.1477488,-80.01028174,177.3503
42.14774717,-80.01028804,177.3471
42.14774551,-80.01029439,177.3434
42.14774385,-80.01030075,177.3395
42.1477422,-80.01030702,177.3295
42.14774054,-80.01031334,177.3311
42.14773887,-80.01031964,177.3369
42.14773717,-80.01032592,177.3305
42.14773543,-80.01033219,177.3287
42.14773372,-80.01033846,177.3251
42.14773198,-80.01034473,177.3281
42.14773021,-80.01035099,177.3303
42.14772851,-80.01035724,177.3228
42.14772669,-80.01036346,177.3206
42.147725,-80.01036971,177.3292
42.14772323,-80.01037596,177.3283
42.14772152,-80.0103822,177.3325
42.14771987,-80.01038843,177.3323
42.1477182,-80.01039472,177.3289
42.14771645,-80.01040096,177.3251
42.14771483,-80.0104072,177.3325
42.14771316,-80.01041341,177.3251
42.14771144,-80.01041969,177.3163
42.14770981,-80.01042593,177.3366
42.14770813,-80.01043218,177.3353
42.14770638,-80.01043841,177.3317
42.14770475,-80.01044458,177.3357
42.14770302,-80.0104508,177.347
42.14770132,-80.01045705,177.3469
42.14769961,-80.01046335,177.3546
42.14769801,-80.01046963,177.3352
42.14769628,-80.01047588,177.3286
42.14769453,-80.01048202,177.3585
42.14769275,-80.01048824,177.3693
42.14769113,-80.01049457,177.3637
42.14768956,-80.01050098,177.3306
42.14768785,-80.01050718,177.3308
42.14768611,-80.01051339,177.3324
42.14768446,-80.01051962,177.3305
42.14768273,-80.01052586,177.3387
42.14768106,-80.0105321,177.34
42.14767941,-80.01053837,177.3465
42.14767774,-80.01054459,177.3441
42.14767606,-80.01055081,177.3472
42.14767438,-80.01055709,177.3555
42.14767274,-80.01056328,177.356
42.14767105,-80.01056952,177.362
42.1476694,-80.01057574,177.3644
42.14766772,-80.01058196,177.3662
42.14766604,-80.01058818,177.3617
42.14766439,-80.01059444,177.3632
42.14766266,-80.01060068,177.3642
42.14766101,-80.01060689,177.365
42.14765934,-80.0106131,177.3626
42.14765761,-80.01061933,177.3558
42.14765589,-80.01062551,177.356
42.14765416,-80.01063171,177.3627
42.14765242,-80.01063788,177.3609
42.14765071,-80.01064409,177.3541
42.14764898,-80.01065026,177.3589
42.14764727,-80.01065644,177.3536
42.14764553,-80.01066265,177.357
42.1476438,-80.0106688,177.3669
42.14764209,-80.01067494,177.38
42.14764041,-80.01068109,177.3836
42.14763871,-80.01068729,177.3892
42.14763704,-80.01069353,177.3839
42.14763542,-80.0106997,177.372
42.14763376,-80.01070591,177.374
42.14763204,-80.01071209,177.3661
42.1476304,-80.0107183,177.365
42.14762875,-80.01072449,177.3575
42.14762702,-80.01073063,177.3597
42.14762531,-80.01073683,177.362
42.14762364,-80.01074304,177.3523
42.14762195,-80.01074918,177.3494
42.14762024,-80.01075534,177.3428
42.14761849,-80.01076145,177.3462
42.1476168,-80.01076758,177.3446
42.14761503,-80.01077376,177.3401
42.14761325,-80.01077995,177.3357
42.14761156,-80.01078611,177.3391
42.14760986,-80.01079226,177.3347
42.14760809,-80.01079837,177.3389
42.14760631,-80.01080456,177.331
42.14760466,-80.01081073,177.3332
42.14760291,-80.01081685,177.3319
42.14760123,-80.01082299,177.3542
42.1475996,-80.01082917,177.3415
42.14759787,-80.01083532,177.3444
42.1475961,-80.01084145,177.3549
42.14759431,-80.01084791,177.3241
42.14759267,-80.01085388,177.3276
42.14759115,-80.01086001,177.3779
42.14758949,-80.01086621,177.3729
42.14758771,-80.01087245,177.3361
42.14758602,-80.0108786,177.3423
42.14758449,-80.01088474,177.379
42.1475826,-80.01089099,177.3487
42.14758074,-80.01089714,177.3491
42.14757927,-80.01090331,177.3672
42.14757755,-80.01090949,177.3571
42.14757589,-80.01091564,177.3639
42.14757412,-80.01092175,177.3469
42.1475724,-80.01092794,177.3553
42.14757063,-80.01093407,177.3384
42.14756881,-80.01094022,177.3472
42.14756722,-80.01094639,177.3515
42.14756562,-80.01095255,177.3606
42.14756402,-80.01095874,177.3638
42.14756226,-80.01096488,177.3588
42.14756057,-80.010971,177.3423
42.14755889,-80.01097707,177.3488
42.14755722,-80.0109833,177.3437
42.14755542,-80.01098944,177.3341
42.14755377,-80.01099564,177.3491
42.14755214,-80.0110018,177.3558
42.14755034,-80.01100789,177.3516
42.14754861,-80.01101398,177.3472
42.14754696,-80.01102017,177.3613
42.1475451,-80.01102626,177.3417
42.14754327,-80.01103245,177.3258
42.1475417,-80.01103857,177.3535
42.14754004,-80.01104472,177.3512
42.14753826,-80.01105086,177.3476
42.14753643,-80.011057,177.3331
42.14753477,-80.01106311,177.3327
42.147533,-80.01106928,177.3299
42.14753129,-80.01107541,177.3403
42.1475296,-80.01108154,177.3509
42.14752796,-80.01108772,177.3467
42.14752624,-80.01109387,177.3444
42.1475245,-80.01109997,177.3496
42.14752281,-80.01110608,177.3472
42.14752109,-80.01111225,177.3515
42.14751933,-80.01111834,177.3508
42.14751768,-80.01112446,177.3505
42.147516,-80.01113061,177.3473
42.14751431,-80.01113677,177.3493
42.14751258,-80.01114288,177.3544
42.14751085,-80.01114898,177.35
42.1475091,-80.0111551,177.3461
42.1475073,-80.01116117,177.349
42.14750551,-80.01116726,177.3439
42.14750376,-80.0111734,177.3409
42.14750198,-80.01117948,177.3401
42.14750022,-80.01118558,177.3487
42.14749845,-80.01119169,177.3368
42.14749666,-80.01119778,177.333
42.14749484,-80.01120389,177.3265
42.14749307,-80.01120993,177.3256
42.14749131,-80.01121607,177.3276
42.14748963,-80.01122216,177.3324
42.14748791,-80.01122825,177.3295
42.14748617,-80.01123438,177.3303
42.14748435,-80.01124057,177.3265
42.14748262,-80.01124669,177.3208
42.14748088,-80.01125277,177.3267
42.14747916,-80.01125891,177.3291
42.14747749,-80.01126507,177.3295
42.14747575,-80.01127117,177.3231
42.14747402,-80.01127733,177.3275
42.1474723,-80.01128347,177.3303
42.14747057,-80.01128958,177.328
42.14746883,-80.01129568,177.3348
42.14746706,-80.01130185,177.3356
42.14746538,-80.0113079,177.3375
42.14746365,-80.01131408,177.3367
42.1474619,-80.01132016,177.3375
42.14746011,-80.01132625,177.3257
42.14745831,-80.01133238,177.3294
42.14745658,-80.01133851,177.345
42.14745481,-80.01134461,177.3323
42.14745298,-80.01135069,177.3238
42.14745111,-80.01135674,177.3318
42.14744937,-80.01136287,177.327
42.14744767,-80.01136903,177.3192
42.14744584,-80.01137503,177.3262
42.14744403,-80.01138116,177.3136
42.14744231,-80.01138727,177.3167
42.14744051,-80.0113934,177.3121
42.14743878,-80.01139951,177.3114
42.14743705,-80.01140564,177.3106
42.14743522,-80.01141176,177.3026
42.14743351,-80.0114179,177.3045
42.14743172,-80.01142397,177.299
42.14742998,-80.01143004,177.2999
42.14742811,-80.01143618,177.2939
42.14742632,-80.01144231,177.2943
42.14742453,-80.01144838,177.2953
42.14742276,-80.01145445,177.2911
42.14742098,-80.01146057,177.2922
42.14741911,-80.0114666,177.2908
42.14741726,-80.01147274,177.2869
42.14741548,-80.01147883,177.2907
42.14741369,-80.01148493,177.2826
42.14741193,-80.01149103,177.2745
42.14741013,-80.01149711,177.2773
42.14740831,-80.01150321,177.2816
42.14740656,-80.0115093,177.2755
42.14740475,-80.01151538,177.2647
42.14740304,-80.01152149,177.2639
42.14740124,-80.01152758,177.2638
42.14739947,-80.01153366,177.2674
42.14739766,-80.01153974,177.2586
42.14739587,-80.01154584,177.2625
42.14739409,-80.01155189,177.2632
42.14739228,-80.01155797,177.2622
42.1473905,-80.01156405,177.2627
42.1473887,-80.01157011,177.2661
42.14738687,-80.01157621,177.2668
42.14738508,-80.01158226,177.27
42.14738326,-80.0115883,177.2603
42.14738143,-80.01159436,177.2544
42.14737957,-80.01160042,177.2553
42.1473777,-80.01160649,177.2535
42.14737588,-80.01161251,177.2517
42.14737406,-80.01161863,177.2394
42.14737224,-80.01162466,177.2415
42.14737045,-80.01163074,177.2476
42.1473686,-80.01163682,177.2409
42.14736677,-80.01164283,177.2408
42.14736491,-80.01164887,177.2355
42.14736315,-80.01165497,177.2413
42.14736135,-80.01166101,177.2484
42.14735959,-80.01166711,177.2415
42.14735774,-80.01167314,177.2455
42.14735599,-80.01167917,177.2468
42.14735407,-80.01168519,177.2463
42.14735225,-80.0116912,177.2496
42.14735039,-80.01169725,177.2471
42.14734852,-80.01170327,177.2314
42.14734668,-80.0117093,177.2403
42.14734489,-80.01171532,177.2351
42.14734297,-80.01172131,177.2305
42.14734104,-80.01172731,177.2173
42.1473392,-80.01173335,177.2338
42.14733728,-80.0117394,177.2125
42.14733549,-80.01174534,177.2249
42.14733373,-80.01175141,177.228
42.14733183,-80.01175743,177.2313
42.14733006,-80.01176342,177.2257
42.14732824,-80.0117695,177.2254
42.14732637,-80.01177552,177.2154
42.14732461,-80.01178152,177.2243
42.14732272,-80.01178753,177.2286
42.14732094,-80.01179349,177.2338
42.14731902,-80.01179954,177.2224
42.14731715,-80.01180558,177.2188
42.14731533,-80.01181157,177.2169
42.14731351,-80.01181751,177.2228
42.1473116,-80.01182355,177.2232
42.14730971,-80.01182953,177.2131
42.1473079,-80.01183549,177.2146
42.14730591,-80.01184146,177.2014
42.14730407,-80.01184743,177.2161
42.14730216,-80.01185338,177.2051
42.14730031,-80.01185932,177.1924
42.14729836,-80.01186539,177.192
42.14729646,-80.01187133,177.1941
42.14729464,-80.01187735,177.1869
42.14729276,-80.01188326,177.1946
42.14729083,-80.01188926,177.1956
42.14728909,-80.0118952,177.2002
42.14728724,-80.01190121,177.1901
42.14728533,-80.01190719,177.1833
42.1472836,-80.01191316,177.2053
42.14728176,-80.01191912,177.2055
42.14727988,-80.01192503,177.1981
42.14727806,-80.01193104,177.1907
42.14727627,-80.01193698,177.2039
42.14727439,-80.01194286,177.2081
42.1472725,-80.01194893,177.1963
42.14727068,-80.01195472,177.2046
42.1472687,-80.01196072,177.1911
42.14726686,-80.01196663,177.199
42.14726496,-80.01197255,177.1897
42.14726307,-80.01197859,177.1954
42.14726118,-80.0119844,177.186
42.14725922,-80.01199023,177.1871
42.14725746,-80.01199622,177.1972
42.14725552,-80.01200222,177.1839
42.14725354,-80.01200814,177.1778
42.14725172,-80.012014,177.1941
42.14724973,-80.01201994,177.177
42.14724799,-80.01202583,177.1931
42.14724609,-80.0120318,177.1809
42.14724423,-80.01203767,177.1826
42.14724237,-80.01204359,177.1908
42.14724054,-80.01204959,177.1994
42.14723877,-80.01205555,177.2079
42.14723691,-80.01206145,177.2022
42.14723507,-80.01206739,177.2
42.14723323,-80.01207327,177.1975
42.1472313,-80.01207923,177.212
42.14722948,-80.01208505,177.2086
42.14722745,-80.01209095,177.2011
42.14722555,-80.01209684,177.1945
42.14722363,-80.01210267,177.1889
42.1472217,-80.01210852,177.2069
42.14721985,-80.01211447,177.2045
42.1472178,-80.01212039,177.1775
42.14721578,-80.01212617,177.1837
42.14721393,-80.01213207,177.1923
42.14721194,-80.01213796,177.1983
42.14721009,-80.01214383,177.1926
42.14720827,-80.01214968,177.197
42.14720632,-80.01215557,177.2
42.14720435,-80.01216146,177.1859
42.14720259,-80.01216731,177.1948
42.14720067,-80.01217319,177.2016
42.14719885,-80.0121791,177.1917
42.14719701,-80.01218499,177.2145
42.1471952,-80.01219088,177.2093
42.14719334,-80.01219673,177.2093
42.14719138,-80.01220257,177.1957
42.14718956,-80.01220844,177.1937
42.14718766,-80.01221428,177.1927
42.1471857,-80.01222017,177.1945
42.14718379,-80.012226,177.1845
42.14718182,-80.0122318,177.1846
42.14717994,-80.01223761,177.1841
42.14717795,-80.01224344,177.181
42.14717596,-80.01224926,177.1811
42.14717397,-80.01225503,177.1749
42.14717202,-80.01226079,177.1803
42.14717005,-80.01226657,177.1806
42.14716803,-80.01227237,177.1783
42.14716612,-80.01227815,177.1739
42.14716424,-80.01228396,177.178
42.14716232,-80.01228985,177.1899
42.14716042,-80.01229565,177.1821
42.14715833,-80.01230149,177.1677
42.14715652,-80.01230728,177.1724
42.14715472,-80.0123131,177.1777
42.14715275,-80.01231894,177.1763
42.14715089,-80.01232475,177.1747
42.14714895,-80.01233056,177.1785
42.14714707,-80.0123364,177.1818
42.14714521,-80.01234218,177.1789
42.14714328,-80.01234794,177.1857
42.1471413,-80.01235375,177.1803
42.14713933,-80.0123595,177.1819
42.14713736,-80.0123653,177.1794
42.14713552,-80.01237109,177.1793
42.14713352,-80.0123769,177.1726
42.14713154,-80.01238256,177.1841
42.14712951,-80.01238827,177.1897
42.14712753,-80.01239408,177.1739
42.14712562,-80.01239979,177.1686
42.1471236,-80.01240555,177.1718
42.14712165,-80.01241136,177.1811
42.14711983,-80.01241704,177.1756
42.14711797,-80.01242284,177.1826
42.14711594,-80.01242867,177.1782
42.14711403,-80.0124344,177.1797
42.14711215,-80.01244009,177.181
42.14711023,-80.01244586,177.1807
42.14710832,-80.01245162,177.1724
42.14710638,-80.01245732,177.1668
42.14710443,-80.01246304,177.1844
42.14710251,-80.01246885,177.1751
42.14710062,-80.01247457,177.1813
42.14709859,-80.01248028,177.1746
42.14709674,-80.01248602,177.1885
42.14709471,-80.01249173,177.1836
42.14709282,-80.01249744,177.1911
42.14709095,-80.01250315,177.1917
42.14708888,-80.01250887,177.1881
42.14708686,-80.01251459,177.1914
42.14708491,-80.01252024,177.183
42.14708295,-80.01252592,177.1873
42.14708078,-80.01253164,177.1671
42.14707895,-80.01253738,177.1795
42.14707702,-80.01254307,177.1877
42.14707506,-80.01254878,177.1773
42.14707313,-80.01255444,177.1806
42.14707118,-80.01256013,177.1901
42.14706927,-80.01256587,177.196
42.14706729,-80.01257153,177.1839
42.14706531,-80.01257725,177.1803
42.14706356,-80.012583,177.1941
42.14706168,-80.01258868,177.1984
42.14705971,-80.01259438,177.1912
42.14705784,-80.01260007,177.1998
42.14705588,-80.0126057,177.1881
42.14705391,-80.01261139,177.1943
42.14705191,-80.01261704,177.1861
42.14705,-80.01262276,177.192
42.14704809,-80.01262842,177.1943
42.14704615,-80.01263409,177.191
42.14704418,-80.01263973,177.1779
42.14704226,-80.01264534,177.1852
42.1470402,-80.01265104,177.1773
42.14703822,-80.0126567,177.1791
42.14703634,-80.01266234,177.1876
42.14703433,-80.01266802,177.1837
42.14703252,-80.01267367,177.191
42.14703049,-80.01267935,177.1785
42.14702855,-80.01268498,177.1758
42.14702659,-80.01269064,177.1741
42.14702465,-80.01269625,177.1806
42.14702257,-80.01270189,177.183
42.14702062,-80.01270748,177.1935
42.14701875,-80.01271316,177.1725
42.14701676,-80.0127188,177.1823
42.14701481,-80.01272441,177.1889
42.14701282,-80.01273003,177.1816
42.14701086,-80.01273569,177.1891
42.14700889,-80.01274131,177.1848
42.14700696,-80.01274687,177.1889
42.14700493,-80.01275247,177.1906
42.14700293,-80.01275802,177.1992
42.14700096,-80.01276358,177.2001
42.14699907,-80.01276917,177.2224
42.14699707,-80.01277475,177.2067
42.14699503,-80.01278033,177.2106
42.14699303,-80.01278585,177.2373
42.14699091,-80.01279158,177.2011
42.14698914,-80.01279702,177.2137
42.14698717,-80.01280275,177.1864
42.14698521,-80.01280851,177.1733
42.1469832,-80.01281386,177.1962
42.14698127,-80.01281963,177.1884
42.14697936,-80.01282509,177.2001
42.14697724,-80.01283066,177.1968
42.14697538,-80.01283631,177.2057
42.1469734,-80.01284184,177.2101
42.14697146,-80.01284744,177.204
42.14696941,-80.01285314,177.1705
42.14696767,-80.01285858,177.2051
42.14696551,-80.01286421,177.187
42.14696355,-80.01286964,177.2048
42.14696173,-80.01287521,177.2191
42.14695957,-80.01288076,177.2203
42.14695762,-80.01288601,177.2622
42.14695569,-80.01289167,177.2296
42.14695381,-80.01289747,177.1862
42.14695169,-80.0129028,177.2221
42.14694963,-80.0129084,177.2385
42.14694774,-80.0129139,177.2538
42.14694566,-80.01291968,177.2163
42.14694372,-80.01292524,177.2054
42.14694172,-80.01293078,177.2179
42.14693971,-80.01293625,177.2185
42.14693767,-80.01294177,177.2226
42.14693588,-80.01294746,177.2241
42.14693373,-80.01295295,177.2235
42.14693173,-80.01295852,177.2335
42.14692976,-80.01296403,177.2317
42.14692776,-80.01296958,177.2376
42.1469259,-80.01297508,177.2382
42.14692396,-80.01298066,177.2347
42.14692198,-80.01298626,177.2414
42.14691987,-80.0129917,177.2248
42.14691809,-80.0129973,177.2341
42.14691602,-80.01300283,177.233
42.14691399,-80.0130084,177.2191
42.1469121,-80.01301395,177.219
42.1469099,-80.0130193,177.2187
42.14690784,-80.01302479,177.188
42.14690605,-80.01303039,177.2206
42.14690408,-80.01303592,177.2213
42.14690187,-80.01304127,177.2022
42.14689998,-80.01304683,177.2098
42.14689793,-80.01305232,177.2046
42.14689589,-80.01305774,177.1999
42.14689385,-80.01306318,177.2101
42.146892,-80.0130687,177.2154
42.14688988,-80.01307418,177.1976
42.14688787,-80.01307971,177.2005
42.14688583,-80.01308513,177.2051
42.14688376,-80.01309049,177.1913
42.14688179,-80.01309607,177.2029
42.14687982,-80.01310154,177.1956
42.1468778,-80.01310704,177.1932
42.14687579,-80.01311252,177.1802
42.14687393,-80.01311795,177.2017
42.14687196,-80.01312347,177.1998
42.14686984,-80.013129,177.199
42.14686797,-80.01313438,177.2003
42.14686575,-80.01313986,177.1913
42.14686377,-80.01314532,177.2057
42.14686176,-80.01315076,177.1904
42.14685979,-80.0131563,177.192
42.14685777,-80.01316168,177.1927
42.14685566,-80.01316709,177.195
42.1468536,-80.01317251,177.1843
42.14685155,-80.01317788,177.1908
